id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work
10.2307/40024240,10.2307/40024240	,Inessential Archaeologies: Problems of Exclusion in Americanist Archaeological Thought	,Laurie A. Wilkie	,World Archaeology	,37	,3	,2005-09-01T00:00:00Z	,pp. 337-351	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128315,10.2307/4128315	,Seascapes and Landscapes in Orkney and Northern Scotland	,Tim Phillips	,World Archaeology	,35	,3	,2003-12-01T00:00:00Z	,pp. 371-384	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024068,10.2307/40024068	,Crusading against Straw Men: An Alternative View of Alternative Archaeologies: Response to Holtorf (2005)	,Garrett G. Fagan	Kenneth L. Feder	,World Archaeology	,38	,4	,2006-12-01T00:00:00Z	,pp. 718-729	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124121,10.2307/124121	,Archaeology and Ecology	,Bruce Trigger	,World Archaeology	,2	,3	,1971-02-01T00:00:00Z	,pp. 321-336	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124827,10.2307/124827	,Satellite Imagery_ Aerial Photography and Wetland Archaeology: An Interim Report on an Application of Remote Sensing to Wetland Archaeology: The Pilot Study in Cumbria_ England	,Chris Cox	,World Archaeology	,24	,2	,1992-10-01T00:00:00Z	,pp. 249-267	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124328,10.2307/124328	,Back Matter	,	,World Archaeology	,10	,3	,1979-02-01T00:00:00Z	,pp. 367-370	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40024062,10.2307/40024062	,The Excavation Report as a Literary Genre: Traditional Practice in Britain	,Richard Bradley	,World Archaeology	,38	,4	,2006-12-01T00:00:00Z	,pp. 664-671	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827932,10.2307/827932	,Back Matter	,	,World Archaeology	,32	,3	,2001-02-01T00:00:00Z	,pp. 427-432	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40023592,10.2307/40023592	,'Arierdämmerung': Race and Archaeology in Nazi Germany	,Bettina Arnold	,World Archaeology	,38	,1	,2006-03-01T00:00:00Z	,pp. 8-31	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124712,10.2307/124712	,Thalassocracies in Bronze Age Eastern Mediterranean Trade: Making and Breaking a Myth	,A. Bernard Knapp	,World Archaeology	,24	,3	,1993-02-01T00:00:00Z	,pp. 332-347	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40026204,10.2307/40026204	,Contested Townscapes: The Walled City as World Heritage	,Oliver Creighton	,World Archaeology	,39	,3	,2007-09-01T00:00:00Z	,pp. 339-354	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124796,10.2307/124796	,Volume Information	,	,World Archaeology	,22	,1	,1990-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/827919,10.2307/827919	,Conversations about the Production of Archaeological Knowledge and Community Museums at Chunchucmil and Kochol_ Yucatán_ México	,Traci Ardren	,World Archaeology	,34	,2	,2002-10-01T00:00:00Z	,pp. 379-400	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124253,10.2307/124253	,Water_ Soil and Seasonality in Early Cereal Cultivation	,Andrew Sherratt	,World Archaeology	,11	,3	,1980-02-01T00:00:00Z	,pp. 313-330	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124780,10.2307/124780	,Sound_ Color and Meaning in the Metallurgy of Ancient West Mexico	,Dorothy Hosler	,World Archaeology	,27	,1	,1995-06-01T00:00:00Z	,pp. 100-115	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125018,10.2307/125018	,Front Matter	,	,World Archaeology	,28	,3	,1997-02-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124021,10.2307/124021	,Early Medieval Fortifications in Hesse: A General Historical Report	,Walter Schlesinger	,World Archaeology	,7	,3	,1976-02-01T00:00:00Z	,pp. 243-260	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124496,10.2307/124496	,Thracian Terms for 'Township' and 'Fortress'_ and Related Place-Names	,Sorin Paliga	,World Archaeology	,19	,1	,1987-06-01T00:00:00Z	,pp. 23-29	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827915,10.2307/827915	,Wāhi Ngaro (The Lost Portion): Strengthening Relationships between People and Wetlands in North Taranaki_ New Zealand	,Harry Allen	Dilys Johns	Caroline Phillips	Kelvin Day	Tipene O'Brien	Ngāti Mutunga	,World Archaeology	,34	,2	,2002-10-01T00:00:00Z	,pp. 315-329	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/123978,10.2307/123978	,Systemic Population Control in the Middle and Upper Palaeolithic: Inferences Based on Contemporary Hunter-Gatherers	,William T. Divale	,World Archaeology	,4	,2	,1972-10-01T00:00:00Z	,pp. 222-243	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124814,10.2307/124814	,Chronotypic Tension in Bulgarian Prehistory: 6500-3500 BC	,Douglass W. Bailey	,World Archaeology	,25	,2	,1993-10-01T00:00:00Z	,pp. 204-222	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124613,10.2307/124613	,Experiments in the Function and Performance of the Weighted Atlatl	,Anan Raymond	,World Archaeology	,18	,2	,1986-10-01T00:00:00Z	,pp. 153-177	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/123992,10.2307/123992	,Mesopotamia's Invisible Exports in the Third Millennium B.C.	,H. E. W. Crawford	,World Archaeology	,5	,2	,1973-10-01T00:00:00Z	,pp. 232-241	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125047,10.2307/125047	,Agriculture and Dental Caries? The Case of Rice in Prehistoric Southeast Asia	,N. Tayles	K. Domett	K. Nelsen	,World Archaeology	,32	,1	,2000-06-01T00:00:00Z	,pp. 68-83	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124218,10.2307/124218	,Back Matter	,	,World Archaeology	,13	,1	,1981-06-01T00:00:00Z	,pp. 129-132	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/125038,10.2307/125038	,Personal Interactions: The Implications of Spatial Arrangements for Power Relations at Ceren_ El Salvador	,Tracy L. Sweely	,World Archaeology	,29	,3	,1998-02-01T00:00:00Z	,pp. 393-406	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124200,10.2307/124200	,Some Early Developments of Vitreous Materials	,Edgar Peltenburg	,World Archaeology	,3	,1	,1971-06-01T00:00:00Z	,pp. 6-12	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125115,10.2307/125115	,Back Matter	,	,World Archaeology	,31	,3	,2000-02-01T00:00:00Z	,pp. 499-500	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40023591,10.2307/40023591	,Race and Racism in Archaeology: Introduction	,Chris Gosden	,World Archaeology	,38	,1	,2006-03-01T00:00:00Z	,pp. 1-7	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124519,10.2307/124519	,Volume Information	,	,World Archaeology	,20	,1	,1988-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124813,10.2307/124813	,Art_ Time and Thought: A Formal Study Comparing Palaeolithic and Postglacial Art	,Felipe Criado Boado	Rafael Penedo Romero	,World Archaeology	,25	,2	,1993-10-01T00:00:00Z	,pp. 187-203	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827905,10.2307/827905	,The Aesthetics of Depositional Practice	,Joshua Pollard	,World Archaeology	,33	,2	,2001-10-01T00:00:00Z	,pp. 315-333	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124003,10.2307/124003	,The Structure of Ceramic Exchange at Tikal_ Guatemala	,Robert E. Fry	Scott C. Cox	,World Archaeology	,6	,2	,1974-10-01T00:00:00Z	,pp. 209-225	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124646,10.2307/124646	,World Industrial Archaeology: A Survey	,Walter Minchinton	,World Archaeology	,15	,2	,1983-10-01T00:00:00Z	,pp. 125-136	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124623,10.2307/124623	,Volume Information	,	,World Archaeology	,15	,3	,1984-02-01T00:00:00Z	,pp. 367-368	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124658,10.2307/124658	,Front Matter	,	,World Archaeology	,18	,1	,1986-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124811,10.2307/124811	,The Temporality of the Landscape	,Tim Ingold	,World Archaeology	,25	,2	,1993-10-01T00:00:00Z	,pp. 152-174	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124755,10.2307/124755	,Biomolecular Archaeology and Lipids	,R. P. Evershed	,World Archaeology	,25	,1	,1993-06-01T00:00:00Z	,pp. 74-93	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125028,10.2307/125028	,Change and Continuity in Western Pueblo Households during the Historic Period in the American Southwest	,Steven R. James	,World Archaeology	,28	,3	,1997-02-01T00:00:00Z	,pp. 429-456	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827897,10.2307/827897	,The Evolution of Simplicity: Aesthetic Labour and Social Change in the Neolithic Near East	,David Wengrow	,World Archaeology	,33	,2	,2001-10-01T00:00:00Z	,pp. 168-188	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124354,10.2307/124354	,Front Matter	,	,World Archaeology	,11	,2	,1979-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124657,10.2307/124657	,Volume Information	,	,World Archaeology	,18	,1	,1986-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/125099,10.2307/125099	,Bread Making and Social Interactions at the Amarna Workmen's Village_ Egypt	,Delwen Samuel	,World Archaeology	,31	,1	,1999-06-01T00:00:00Z	,pp. 121-144	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124374,10.2307/124374	,Methods of Cluster Validation for Archaeology	,Mark S. Aldenderfer	,World Archaeology	,14	,1	,1982-06-01T00:00:00Z	,pp. 61-72	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125109,10.2307/125109	,Outside of Life: Traditions of Infant Burial in Ireland from Cillin to Cist	,Nyree Finlay	,World Archaeology	,31	,3	,2000-02-01T00:00:00Z	,pp. 407-422	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124303,10.2307/124303	,Back Matter	,	,World Archaeology	,8	,1	,1976-06-01T00:00:00Z	,pp. 119-120	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124956,10.2307/124956	,Introduction: Human Occupation of the Arctic	,Peter Rowley-Conwy	,World Archaeology	,30	,3	,1999-02-01T00:00:00Z	,pp. 349-353	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124146,10.2307/124146	,Back Matter	,	,World Archaeology	,4	,1	,1972-06-01T00:00:00Z	,p. 124	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124681,10.2307/124681	,Back Matter	,	,World Archaeology	,17	,1	,1985-06-01T00:00:00Z	,pp. 127-130	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124770,10.2307/124770	,Books Received from Publishers as at 31 December 1991	,	,World Archaeology	,23	,3	,1992-02-01T00:00:00Z	,pp. 388-389	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124016,10.2307/124016	,Zambian Rock Paintings	,D. W. Phillipson	,World Archaeology	,3	,3	,1972-02-01T00:00:00Z	,pp. 313-327	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/3560202,10.2307/3560202	,Pomegranates in Eastern Mediterranean Contexts during the Late Bronze Age	,Cheryl Ward	,World Archaeology	,34	,3	,2003-02-01T00:00:00Z	,pp. 529-541	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024233,10.2307/40024233	,Native American 'Garden Agriculture' in Southeastern North America	,C. Margaret Scarry	John F. Scarry	,World Archaeology	,37	,2	,2005-06-01T00:00:00Z	,pp. 259-274	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124357,10.2307/124357	,Diet and Dental Disease	,S. W. Hillson	,World Archaeology	,11	,2	,1979-10-01T00:00:00Z	,pp. 147-162	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024493,10.2307/40024493	,Front Matter	,	,World Archaeology	,38	,2	,2006-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124670,10.2307/124670	,Studying Stones: An Introduction	,Derek Roe	,World Archaeology	,17	,1	,1985-06-01T00:00:00Z	,pp. 1-2	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124353,10.2307/124353	,Volume Information	,	,World Archaeology	,11	,2	,1979-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124821,10.2307/124821	,Volume Information	,	,World Archaeology	,24	,2	,1992-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124356,10.2307/124356	,Food: Tradition and Change in Hellenistic Egypt	,Dorothy J. Crawford	,World Archaeology	,11	,2	,1979-10-01T00:00:00Z	,pp. 136-146	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124913,10.2307/124913	,The Cemetery of the Hospital of St James and St Mary Magdalene_ Chichester - A Case Study	,Frances Lee	John Magilton	,World Archaeology	,21	,2	,1989-10-01T00:00:00Z	,pp. 273-282	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124056,10.2307/124056	,Systems Theory_ Computer Simulations and Archaeology	,James Doran	,World Archaeology	,1	,3	,1970-02-01T00:00:00Z	,pp. 289-298	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124771,10.2307/124771	,Back Matter	,	,World Archaeology	,23	,3	,1992-02-01T00:00:00Z	,pp. 386-394	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124949,10.2307/124949	,Land-Use and Site Function in Acheulean Complexes of the Somme Valley	,Alain Tuffreau	Agnes Lamotte	Jean-Luc Marcy	,World Archaeology	,29	,2	,1997-10-01T00:00:00Z	,pp. 225-241	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124193,10.2307/124193	,Studies in Early Celtic Design	,Otto-Herman Frey	Frank Schwappach	,World Archaeology	,4	,3	,1973-02-01T00:00:00Z	,pp. 339-356	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128291,10.2307/4128291	,Studying Technological Change: A Behavioral Perspective	,Michael Brian Schiffer	,World Archaeology	,36	,4	,2004-12-01T00:00:00Z	,pp. 579-585	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128341,10.2307/4128341	,Shiva as 'Cosmic Dancer': On Pallava Origins for the Nataraja Bronze	,Sharada Srinivasan	,World Archaeology	,36	,3	,2004-09-01T00:00:00Z	,pp. 432-450	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827868,10.2307/827868	,The Queer Archaeology of Green Gate: Interpreting Contested Space at Greenham Common Airbase	,John Schofield	Mike Anderton	,World Archaeology	,32	,2	,2000-10-01T00:00:00Z	,pp. 236-251	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124607,10.2307/124607	,Petrography of the Lower Palaeolithic Tool Assemblage of the Caune de l'Arago (France)	,Lucy Wilson	,World Archaeology	,19	,3	,1988-02-01T00:00:00Z	,pp. 376-387	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124932,10.2307/124932	,Hunter-Gatherer Landscapes and Lowland Trade in the Prehispanic Philippines	,Laura Lee Junker	,World Archaeology	,27	,3	,1996-02-01T00:00:00Z	,pp. 389-410	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124864,10.2307/124864	,Some Approaches to the Archaeology of Christian Pilgrimage	,J. Stopford	,World Archaeology	,26	,1	,1994-06-01T00:00:00Z	,pp. 57-72	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024232,10.2307/40024232	,Intensive Dryland Farming on the Leeward Slopes of Haleakala_ Maui_ Hawaiian Islands: Archaeological_ Archaeobotanical_ and Geochemical Perspectives	,P. V. Kirch	J. Coil	A. S. Hartshorn	M. Jeraj	P. M. Vitousek	O. A. Chadwick	,World Archaeology	,37	,2	,2005-06-01T00:00:00Z	,pp. 240-258	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124077,10.2307/124077	,Volume Information	,	,World Archaeology	,1	,1	,1969-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124973,10.2307/124973	,Cattle Herds and the Redistribution of Cattle Resources	,Andrew Reid	,World Archaeology	,28	,1	,1996-06-01T00:00:00Z	,pp. 43-57	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827916,10.2307/827916	,Analogues at Iqaluktuuq: The Social Context of Archaeological Inference in Nunavut_ Arctic Canada	,T. Max Friesen	,World Archaeology	,34	,2	,2002-10-01T00:00:00Z	,pp. 330-345	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827938,10.2307/827938	,Prey Spatial Structure and Behavior Affect Archaeological Tests of Optimal Foraging Models: Examples from the Emeryville Shellmound Vertebrate Fauna	,Jack M. Broughton	,World Archaeology	,34	,1	,2002-06-01T00:00:00Z	,pp. 60-83	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40023598,10.2307/40023598	,Races of Homo sapiens: If Not in the Southwest Pacific_ Then Nowhere	,David Bulbeck	Pathmanathan Raghavan	Daniel Rayner	,World Archaeology	,38	,1	,2006-03-01T00:00:00Z	,pp. 109-132	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124647,10.2307/124647	,Industrial Archaeology in the Nordic Countries_ Viewed from Sweden	,Marie Nisser	,World Archaeology	,15	,2	,1983-10-01T00:00:00Z	,pp. 137-147	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024234,10.2307/40024234	,Field Cultivation and Tree Management in Tropical Agriculture: A View from Gulf Coastal Mexico	,Amber M. VanDerwarker	,World Archaeology	,37	,2	,2005-06-01T00:00:00Z	,pp. 275-289	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124255,10.2307/124255	,Functional Analysis of Water Control Features at Monte Alban_ Oaxaca_ Mexico	,Michael J. O'Brien	Dennis E. Lewarch	Roger D. Mason	James A. Neely	,World Archaeology	,11	,3	,1980-02-01T00:00:00Z	,pp. 342-355	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124188,10.2307/124188	,Millie's Camp: An Experiment in Archaeology	,Robson Bonnichsen	,World Archaeology	,4	,3	,1973-02-01T00:00:00Z	,pp. 277-291	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124873,10.2307/124873	,The Genesis of Megaliths: Monumentality_ Ethnicity and Social Complexity in Neolithic North-West Europe	,Andrew Sherratt	,World Archaeology	,22	,2	,1990-10-01T00:00:00Z	,pp. 147-167	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124555,10.2307/124555	,Back Matter	,	,World Archaeology	,19	,2	,1987-10-01T00:00:00Z	,pp. 256-258	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124139,10.2307/124139	,Changes in Population Pressure in Archaeological Explanation	,Philip E. L. Smith	,World Archaeology	,4	,1	,1972-06-01T00:00:00Z	,pp. 5-18	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128278,10.2307/4128278	,Front Matter	,	,World Archaeology	,36	,4	,2004-12-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/4128314,10.2307/4128314	,Prehistoric Cultures_ Reconstructed Coasts: Maritime Archaic Indian Site Distribution in Newfoundland	,Trevor Bell	M. A. P. Renouf	,World Archaeology	,35	,3	,2003-12-01T00:00:00Z	,pp. 350-370	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124191,10.2307/124191	,The Relative Position of Mousterian Industries in the Climatic Chronology of the Early Wurm in the Perigord	,Henri Laville	,World Archaeology	,4	,3	,1973-02-01T00:00:00Z	,pp. 323-329	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124989,10.2307/124989	,Using Stable Nitrogen-Isotopes to Study Weaning Behavior in past Populations	,Mark R. Schurr	,World Archaeology	,30	,2	,1998-10-01T00:00:00Z	,pp. 327-342	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124888,10.2307/124888	,Rock Art Research as Landscape Archaeology: A Pilot Study in Galicia_ North-West Spain	,Richard Bradley	Felipe Criado Boado	Ramon Fabregas Valcarce	,World Archaeology	,25	,3	,1994-02-01T00:00:00Z	,pp. 374-390	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124503,10.2307/124503	,Back Matter	,	,World Archaeology	,19	,1	,1987-06-01T00:00:00Z	,pp. 130-132	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40026652,10.2307/40026652	,For Equalities Are Plural: Reassessing the Social in Europe during the Third Millennium BC	,Marc Vander Linden	,World Archaeology	,39	,2	,2007-06-01T00:00:00Z	,pp. 177-193	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40023890,10.2307/40023890	,Back Matter	,	,World Archaeology	,37	,1	,2005-03-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124498,10.2307/124498	,A False Start? The Roman Urbanization of Western Europe	,R. F. J. Jones	,World Archaeology	,19	,1	,1987-06-01T00:00:00Z	,pp. 47-57	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40023597,10.2307/40023597	,Race and Racism in South American Archaeology	,Rafael P. Curtoni	Gustavo G. Politis	,World Archaeology	,38	,1	,2006-03-01T00:00:00Z	,pp. 93-108	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124299,10.2307/124299	,Loanwards and Roman Expansion in North-West Europe	,John Peter Wild	,World Archaeology	,8	,1	,1976-06-01T00:00:00Z	,pp. 57-64	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40026143,10.2307/40026143	,Not Such a New Light: A Response to Ammerman and Noller	,Alan Simmons	Rolfe Mandel	,World Archaeology	,39	,4	,2007-12-01T00:00:00Z	,pp. 475-482	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124162,10.2307/124162	,Handaxe Industries in Israel and the Near East	,David Gilead	,World Archaeology	,2	,1	,1970-06-01T00:00:00Z	,pp. 1-11	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40025085,10.2307/40025085	,Introduction: Debates in "World Archaeology"	,Thomas A. Dowson	,World Archaeology	,37	,4	,2005-12-01T00:00:00Z	,pp. 485-486	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124877,10.2307/124877	,Monumental Architecture and Power in Polynesian Chiefdoms: A Comparison of Tonga and Hawaii	,P. V. Kirch	,World Archaeology	,22	,2	,1990-10-01T00:00:00Z	,pp. 206-222	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124774,10.2307/124774	,The Stone-Tool Technology of Capuchin Monkeys: Possible Implications for the Evolution of Symbolic Communication in Hominids	,Gregory Charles Westergaard	,World Archaeology	,27	,1	,1995-06-01T00:00:00Z	,pp. 1-9	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124248,10.2307/124248	,Change or Stability?: Hydraulics_ Hunter-Gatherers and Population in Temperate Australia	,Harry Lourandos	,World Archaeology	,11	,3	,1980-02-01T00:00:00Z	,pp. 245-264	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124410,10.2307/124410	,Implications of Error: Research Design and the Structure of Archaeology	,S. G. H. Daniels	,World Archaeology	,10	,1	,1978-06-01T00:00:00Z	,pp. 29-35	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124993,10.2307/124993	,Changing Shorelines and Cultural Orientations in the Sepik-Ramu_ Papua New Guinea: Implications for Pacific Prehistory	,Pamela Swadling	,World Archaeology	,29	,1	,1997-06-01T00:00:00Z	,pp. 1-14	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124090,10.2307/124090	,Back Matter	,	,World Archaeology	,1	,1	,1969-06-01T00:00:00Z	,pp. 136-142	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124882,10.2307/124882	,Through a Window on the European Iron Age Darkly: Fifty Years of Reading Early Celtic Art	,Ruth Megaw	Vincent Megaw	,World Archaeology	,25	,3	,1994-02-01T00:00:00Z	,pp. 287-303	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124317,10.2307/124317	,Volume Information	,	,World Archaeology	,10	,3	,1979-02-01T00:00:00Z	,pp. 371-372	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124754,10.2307/124754	,Biomolecular Archaeology of Wheat: Past_ Present and Future	,Terence A. Brown	Robin G. Allaby	Keri A. Brown	Martin K. Jones	,World Archaeology	,25	,1	,1993-06-01T00:00:00Z	,pp. 64-73	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125042,10.2307/125042	,Volume Information	,	,World Archaeology	,32	,1	,2000-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124149,10.2307/124149	,Irish Colonists in South-West Britain	,Charles Thomas	,World Archaeology	,5	,1	,1973-06-01T00:00:00Z	,pp. 5-13	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124440,10.2307/124440	,Archaeology in the Netherlands: Delta Archaeology	,H. T. Waterbolk	,World Archaeology	,13	,2	,1981-10-01T00:00:00Z	,pp. 240-254	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124766,10.2307/124766	,Integration and Social Reproduction in the Carolingian Empire	,John Moreland	Robert Van de Noort	,World Archaeology	,23	,3	,1992-02-01T00:00:00Z	,pp. 320-334	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124891,10.2307/124891	,Back Matter	,	,World Archaeology	,25	,3	,1994-02-01T00:00:00Z	,pp. 397-404	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124125,10.2307/124125	,Volume Information	,	,World Archaeology	,2	,2	,1970-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124704,10.2307/124704	,The Indus Script: A Challenging Puzzle	,Asko Parpola	,World Archaeology	,17	,3	,1986-02-01T00:00:00Z	,pp. 399-419	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024239,10.2307/40024239	,Introduction: Scales and Voices in World Historical Archaeology	,Roberta Gilchrist	,World Archaeology	,37	,3	,2005-09-01T00:00:00Z	,pp. 329-336	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124634,10.2307/124634	,Camelid Pastoralism and the Emergence of Tiwanaku Civilization in the South-Central Andes	,Thomas F. Lynch	,World Archaeology	,15	,1	,1983-06-01T00:00:00Z	,pp. 1-14	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124784,10.2307/124784	,Back Matter	,	,World Archaeology	,27	,1	,1995-06-01T00:00:00Z	,pp. 162-164	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/3560207,10.2307/3560207	,Front Matter	,	,World Archaeology	,35	,1	,2003-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124773,10.2307/124773	,Front Matter	,	,World Archaeology	,27	,1	,1995-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124294,10.2307/124294	,Volume Information	,	,World Archaeology	,8	,1	,1976-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124921,10.2307/124921	,The Colonization of the Hebridean Islands of Western Scotland: Evidence from the Palynological and Archaeological Records	,Kevin J. Edwards	Steven Mithen	,World Archaeology	,26	,3	,1995-02-01T00:00:00Z	,pp. 348-365	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124449,10.2307/124449	,The Roman Millstone Trade: A Petrological Sketch	,D. P. S. Peacock	,World Archaeology	,12	,1	,1980-06-01T00:00:00Z	,pp. 43-53	,Taylor & Francis_ Ltd.	,fla	,	,
